MICFAM_Id	NbOrganismsFAM	Organism	GO_id	Label	Type	Evidence	Gene	Product	ECnumber	Mutation	ProductType	Localization	Roles	BioProcess	PubmedID	AmigeneStatus	Class	CreationDate	Frame	Begin	End	Length
singl	1	Streptococcus thermophilus N4L	66586960	STN4L_02276	CDS	automatic/finished		Protein of unknown function		no						WRONG		2019-03-26 00:00:00	+3	1810482	1810547	66
singl	1	Streptococcus thermophilus N4L	66586978	STN4L_02294	CDS	automatic/finished		Uncharacterized protein		no						WRONG		2019-03-26 00:00:00	+1	1825627	1825788	162
singl	1	Streptococcus thermophilus NCTC12958	66590709	NCTC12958AM_0146	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2019-03-26 00:00:00	+3	141048	141167	120
singl	1	Streptococcus thermophilus NCTC12958	66590765	NCTC12958AM_0622	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2019-03-26 00:00:00	+2	573122	573265	144
singl	1	Streptococcus thermophilus NCTC12958	66590828	NCTC12958AM_1015	CDS	automatic/finished		transposase (fragment)		no						UNIQUE_AMIGA		2019-03-26 00:00:00	-2	899709	899846	138
singl	1	Streptococcus thermophilus NCTC12958	66590831	NCTC12958AM_1035	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2019-03-26 00:00:00	+1	919339	919428	90
singl	1	Streptococcus thermophilus NCTC12958	66590940	NCTC12958AM_1663	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2019-03-26 00:00:00	-2	1437990	1438109	120
singl	1	Streptococcus thermophilus NCTC12958	66590945	NCTC12958AM_1670	CDS	automatic/finished		Mobile element protein (fragment)		no						UNIQUE_AMIGA		2019-03-26 00:00:00	-3	1442657	1442959	303
singl	1	Streptococcus thermophilus NCTC12958	66590956	NCTC12958AM_1718	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2019-03-26 00:00:00	-1	1484290	1484628	339
singl	1	Streptococcus thermophilus NCTC12958	66591022	NCTC12958AM_2159	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2019-03-26 00:00:00	-1	1864069	1864134	66
singl	1	Streptococcus thermophilus NCTC12958	66591710	NCTC12958_00319	CDS	automatic/finished		Uncharacterised protein		no						UNIQUE_BANK		2019-03-26 00:00:00	-3	274595	274744	150
singl	1	Streptococcus thermophilus NCTC12958	66592210	NCTC12958_00577	CDS	automatic/finished		Uncharacterised protein		no						UNIQUE_BANK		2019-03-26 00:00:00	-1	517549	517725	177
singl	1	Streptococcus thermophilus NCTC12958	66592342	NCTC12958_00714	CDS	automatic/finished		molybdopterin biosynthesis protein (HesA/MoeB/ThiF family protein)		no						UNIQUE_BANK		2019-03-26 00:00:00	+2	641318	641500	183
singl	1	Streptococcus thermophilus NCTC12958	66592470	NCTC12958_00843	CDS	automatic/finished		Uncharacterised protein		no						UNIQUE_BANK		2019-03-26 00:00:00	+2	741218	741466	249
singl	1	Streptococcus thermophilus NCTC12958	66592718	NCTC12958_01092	CDS	automatic/finished		putative conjugative transposon membrane protein		no						COMMON		2019-03-26 00:00:00	+3	973263	974531	1269
singl	1	Streptococcus thermophilus NCTC12958	66593128	NCTC12958_01508	CDS	automatic/finished		truncated IS1193 transposase		no						UNIQUE_BANK		2019-03-26 00:00:00	+3	1355097	1355324	228
singl	1	Streptococcus thermophilus NCTC12958	66593215	NCTC12958_01596	CDS	automatic/finished		Uncharacterised protein		no						UNIQUE_BANK		2019-03-26 00:00:00	-2	1430613	1430759	147
singl	1	Streptococcus thermophilus NCTC12958	66593635	NCTC12958_02041	CDS	automatic/finished		Uncharacterised protein		no						UNIQUE_BANK		2019-03-26 00:00:00	-1	1828081	1828179	99
singl	1	Streptococcus thermophilus NCTC12958	66593681	NCTC12958_02087	CDS	automatic/finished		Uncharacterised protein		no						UNIQUE_BANK		2019-03-26 00:00:00	-3	1874378	1874509	132
singl	1	Streptococcus thermophilus NCTC12958	66593710	NCTC12958_02116	CDS	automatic/finished		esterase	3.-.-.-	no						UNIQUE_BANK		2019-03-26 00:00:00	-1	1897312	1897533	222
singl	1	Streptococcus thermophilus ND03	53680824	STND_0663	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	-1	641076	641195	120
singl	1	Streptococcus thermophilus ND03	53681387	STND_0950	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	-3	901636	901773	138
singl	1	Streptococcus thermophilus ND03	53681804	STND_1323	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	+2	1242977	1243099	123
singl	1	Streptococcus thermophilus ND03	53681928	STND_1446	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	+3	1363029	1363172	144
singl	1	Streptococcus thermophilus ND07	53715424	BBD27AM_2132	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-24 00:00:00	-1	1847353	1847631	279
singl	1	Streptococcus thermophilus ND07	53718284	BBD27_0433	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	+3	413058	413174	117
singl	1	Streptococcus thermophilus ND07	53720242	BBD27_0727	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	-2	687720	687836	117
singl	1	Streptococcus thermophilus ND07	53726532	BBD27_1675	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	+2	1605386	1605529	144
singl	1	Streptococcus thermophilus ND07	53728252	BBD27_ps26	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-3	811781	812293	513
singl	1	Streptococcus thermophilus ND07	53728571	BBD27_ps64	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-2	1868802	1869197	396
singl	1	Streptococcus thermophilus PB385	59667319	STHERMOPB385_v1_10040	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2018-07-06 00:00:00	+2	30191	30409	219
singl	1	Streptococcus thermophilus PB385	59668563	STHERMOPB385_v1_20089	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+3	1143225	1143437	213
singl	1	Streptococcus thermophilus PB385	59668981	STHERMOPB385_v1_20507	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-1	1514495	1514734	240
singl	1	Streptococcus thermophilus PB385	59669312	STHERMOPB385_v1_20838	CDS	automatic/finished		putative DNA-directed DNA polymerase	2.7.7.7	no	e : enzyme					no	3 : Putative function from multiple computational evidences	2018-07-06 00:00:00	+3	1776951	1777235	285
singl	1	Streptococcus thermophilus S1N	59650189	STHERMOS1N_v1_10124	fCDS	automatic/finished	xseA	fragment of exodeoxyribonuclease VII (large subunit) (part 1)	3.1.11.6	pseudo	e : enzyme			16.6 : Maintain ; 16.9 : Replicate ;	12682299, 17182742	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-2	105872	106093	222
singl	1	Streptococcus thermophilus S1N	59651009	STHERMOS1N_v1_10944	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+2	803930	804115	186
singl	1	Streptococcus thermophilus S1N	59651010	STHERMOS1N_v1_10945	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+3	804393	804530	138
singl	1	Streptococcus thermophilus S1N	59651026	STHERMOS1N_v1_10961	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2018-07-06 00:00:00	-2	816536	817063	528
singl	1	Streptococcus thermophilus S1N	59651027	STHERMOS1N_v1_10962	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	817223	817417	195
singl	1	Streptococcus thermophilus S1N	59651029	STHERMOS1N_v1_10964	fCDS	automatic/finished	aspS	fragment of aspartyl-tRNA synthetase, promiscuous (also recognizes tRNAasn) (part 3)	6.1.1.12	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ;	12177353, 26804570	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-1	817737	817937	201
singl	1	Streptococcus thermophilus S1N	59651030	STHERMOS1N_v1_10965	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	817820	818014	195
singl	1	Streptococcus thermophilus S1N	59651031	STHERMOS1N_v1_10966	fCDS	automatic/finished	aspS	fragment of aspartyl-tRNA synthetase, promiscuous (also recognizes tRNAasn) (part 2)	6.1.1.12	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ;	12177353, 26804570	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-3	818161	818322	162
singl	1	Streptococcus thermophilus S1N	59651033	STHERMOS1N_v1_10968	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	818774	819019	246
singl	1	Streptococcus thermophilus S1N	59651034	STHERMOS1N_v1_10969	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-3	818992	819213	222
singl	1	Streptococcus thermophilus S1N	59651036	STHERMOS1N_v1_10971	fCDS	automatic/finished	hisS	fragment of histidyl-tRNA synthetase (part 2)	6.1.1.21	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ;	28321488	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-2	819806	820588	783
singl	1	Streptococcus thermophilus S1N	59651037	STHERMOS1N_v1_10972	fCDS	automatic/finished	hisS	fragment of histidyl-tRNA synthetase (part 1)	6.1.1.21	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ;	28321488	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-3	820534	821028	495
singl	1	Streptococcus thermophilus S1N	59651052	STHERMOS1N_v1_10987	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+2	826961	827164	204
singl	1	Streptococcus thermophilus S1N	59651053	STHERMOS1N_v1_10988	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+1	827041	827304	264
singl	1	Streptococcus thermophilus S1N	59651054	STHERMOS1N_v1_20001	CDS	automatic/finished		Glycosyltransferase involved in cell wall bisynthesis (fragment)		no						no		2018-07-06 00:00:00	+3	830199	830438	240
singl	1	Streptococcus thermophilus S1N	59651221	STHERMOS1N_v1_20168	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	954332	954544	213
singl	1	Streptococcus thermophilus S1N	59651549	STHERMOS1N_v1_20496	fCDS	automatic/finished	parC	fragment of subunit A of DNA topoisomerase IV (ATP-dependent) (part 2)	5.99.1.3	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ; 16.9 : Replicate ;	9539793, 12682299, 16267290, 16272394, 24440393	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-2	1236179	1237690	1512
singl	1	Streptococcus thermophilus S1N	59651634	STHERMOS1N_v1_20581	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-1	1313424	1313621	198
singl	1	Streptococcus thermophilus S1N	59651928	STHERMOS1N_v1_20875	fCDS	automatic/finished	ypsA	fragment of conserved protein of unknown function (part 1)		pseudo	u : unknown					no	4 : Unknown function but conserved in other organisms	2018-07-06 00:00:00	-2	1575860	1575976	117
singl	1	Streptococcus thermophilus S1N	59652043	STHERMOS1N_v1_20990	fCDS	automatic/finished	dnaJ	fragment of co-factor of molecular chaperone (part 2)		pseudo	f : factor			16.6 : Maintain ; 16.8 : Protect ;	10383760, 10658654, 16385044, 16952052	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-2	1677035	1677280	246
singl	1	Streptococcus thermophilus S1N	59652044	STHERMOS1N_v1_20991	fCDS	automatic/finished	dnaJ	fragment of co-factor of molecular chaperone (part 1)		pseudo	f : factor			16.6 : Maintain ; 16.8 : Protect ;	10383760, 10658654, 16385044, 16952052	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	-2	1677620	1678165	546
singl	1	Streptococcus thermophilus S1N	59652053	STHERMOS1N_v1_21000	CDS	automatic/finished		Dipeptide-binding protein (fragment)		no						no		2018-07-06 00:00:00	-3	1684936	1685163	228
singl	1	Streptococcus thermophilus S1N	59652056	STHERMOS1N_v1_21003	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+1	1686271	1686411	141
singl	1	Streptococcus thermophilus S1N	59652057	STHERMOS1N_v1_21004	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-1	1686468	1686779	312
singl	1	Streptococcus thermophilus S1N	59652060	STHERMOS1N_v1_21007	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	1687574	1687765	192
singl	1	Streptococcus thermophilus S1N	59652064	STHERMOS1N_v1_21011	fCDS	automatic/finished	ugd	fragment of UDP-glucose 6-dehydrogenase (part 1)	1.1.1.22	pseudo	e : enzyme	1 : Unknown	1.6.2 : Colanic acid (M antigen) ; 5.5.5 : Dessication ; 6.3 : Surface antigens (ECA, O antigen of LPS) ; 6.7 : Capsule (M and K antigens) ;	14.3 : Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides ; 15.10 : Adaptations to atypical conditions ;	9150218, 8759852	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	+2	1690403	1690762	360
singl	1	Streptococcus thermophilus S1N	59652065	STHERMOS1N_v1_21012	fCDS	automatic/finished	ugd	fragment of UDP-glucose 6-dehydrogenase (part 2)	1.1.1.22	pseudo	e : enzyme	1 : Unknown	1.6.2 : Colanic acid (M antigen) ; 5.5.5 : Dessication ; 6.3 : Surface antigens (ECA, O antigen of LPS) ; 6.7 : Capsule (M and K antigens) ;	14.3 : Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides ; 15.10 : Adaptations to atypical conditions ;	9150218, 8759852	no	2a : Function from experimental evidences in other organisms	2018-07-06 00:00:00	+1	1690990	1691271	282
singl	1	Streptococcus thermophilus S1N	59652067	STHERMOS1N_v1_21014	CDS	automatic/finished		Glycosyltransferase, group 2 family protein (fragment)	2.4.-.-	no						no		2018-07-06 00:00:00	+1	1691590	1692099	510
singl	1	Streptococcus thermophilus S1N	59652070	STHERMOS1N_v1_21017	CDS	automatic/finished		transposase (fragment)		no						no		2018-07-06 00:00:00	-3	1693627	1694145	519
singl	1	Streptococcus thermophilus S1N	59652077	STHERMOS1N_v1_21024	CDS	automatic/finished		Extracellular solute-binding protein, family 5 (fragment)		no						no		2018-07-06 00:00:00	-1	1698834	1699448	615
singl	1	Streptococcus thermophilus S1N	59652078	STHERMOS1N_v1_21025	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	1699412	1699735	324
singl	1	Streptococcus thermophilus S1N	59652079	STHERMOS1N_v1_21026	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-1	1699758	1699907	150
singl	1	Streptococcus thermophilus S1N	59652080	STHERMOS1N_v1_21027	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-2	1699904	1700164	261
singl	1	Streptococcus thermophilus S1N	59652081	STHERMOS1N_v1_21028	CDS	automatic/finished		exported protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-1	1700244	1700486	243
singl	1	Streptococcus thermophilus S1N	59652089	STHERMOS1N_v1_21036	CDS	automatic/finished		Putative truncated transcriptional regulator containing HTH domain (modular protein)		no						no	3 : Putative function from multiple computational evidences	2018-07-06 00:00:00	-2	1703948	1704169	222
singl	1	Streptococcus thermophilus S1N	59652097	STHERMOS1N_v1_21044	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+2	1707464	1707592	129
singl	1	Streptococcus thermophilus S1N	59652098	STHERMOS1N_v1_21045	CDS	automatic/finished		Transcriptional regulator (fragment)		no						no		2018-07-06 00:00:00	+1	1707664	1707951	288
singl	1	Streptococcus thermophilus S1N	59652099	STHERMOS1N_v1_21046	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+3	1708059	1708244	186
singl	1	Streptococcus thermophilus S1N	59652100	STHERMOS1N_v1_21047	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	+1	1708615	1708743	129
singl	1	Streptococcus thermophilus S1N	59652103	STHERMOS1N_v1_21050	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2018-07-06 00:00:00	+1	1710217	1710654	438
singl	1	Streptococcus thermophilus S1N	59652104	STHERMOS1N_v1_21051	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2018-07-06 00:00:00	-3	1710646	1710915	270
